"weight.std","year.std"
-0.811846132932071,-1.08031391215332
-0.555195152284006,-1.08031391215332
-0.957831094401612,-1.08031391215332
-1.03317817128912,-1.08031391215332
1.32141798144543,-0.808850416278893
0.817534404760233,-0.808850416278893
1.18956059689229,-0.808850416278893
1.25313469301612,-0.808850416278893
0.941150702778797,-0.808850416278893
2.32447594251034,-0.808850416278893
1.74995448124311,-0.808850416278893
1.63104737553002,-0.808850416278893
1.48270781790774,-0.808850416278893
2.06900225993864,-0.808850416278893
2.32329864443397,-0.808850416278893
0.992951818138956,-0.808850416278893
0.168843164681866,-0.808850416278893
0.353678962671528,-0.808850416278893
-0.0383612967587734,-0.808850416278893
0.0511133570451393,-0.808850416278893
-0.0866305178898315,-0.808850416278893
-1.20977288274421,-0.808850416278893
2.37745435594687,-0.808850416278893
2.27032023099745,-0.808850416278893
1.97364111575289,-0.808850416278893
1.79115991391597,-0.808850416278893
-0.222019796672068,-0.808850416278893
-0.822441815619376,-0.808850416278893
-0.678811450302569,-0.808850416278893
-0.704712007982649,-0.808850416278893
-1.0049230174563,-0.808850416278893
-0.785945575251991,-0.808850416278893
-0.595223286880493,-0.808850416278893
-0.838923988688518,-0.808850416278893
1.30022661607081,-0.808850416278893
1.5309770390388,-0.808850416278893
-1.30748862308269,-0.808850416278893
-0.964894882859816,-0.808850416278893
-0.465720498480093,-0.808850416278893
-0.129013248639053,-0.808850416278893
0.496132029911968,-0.808850416278893
-0.373891248523446,-0.808850416278893
-0.200828431297457,-0.808850416278893
0.808116020149295,-0.808850416278893
0.146474501230888,-0.537386920404471
-0.0901624121189333,-0.537386920404471
0.42196225110083,-0.537386920404471
-1.20977288274421,-0.537386920404471
-0.619946546484205,-0.537386920404471
-1.34398486345008,-0.537386920404471
-0.512812421534784,-0.537386920404471
0.945859895084266,-0.537386920404471
0.770442481705542,-0.537386920404471
0.748073818254564,-0.537386920404471
1.36968720257648,-0.537386920404471
2.02661952918942,-0.537386920404471
1.74171339470854,-0.537386920404471
1.95480434653102,-0.537386920404471
1.50625377943509,-0.537386920404471
-0.893079700201412,-0.537386920404471
-1.19446800775143,-0.537386920404471
-0.797718556015663,-0.537386920404471
-1.56413960373076,-0.537386920404471
-1.14737608469674,-0.537386920404471
-1.00374571937994,-0.537386920404471
-1.02375978667818,-0.537386920404471
-0.861292652139496,-0.537386920404471
-0.575209219582249,-0.537386920404471
-0.690584431066242,-0.537386920404471
-1.15090797892584,-0.537386920404471
0.337196789602386,-0.265923424530048
0.566769914494004,-0.265923424530048
0.534982866432088,-0.265923424530048
0.212403193507455,-0.265923424530048
1.99012328882204,-0.265923424530048
1.7216993274103,-0.265923424530048
1.7899826158396,-0.265923424530048
1.977173009982,-0.265923424530048
1.09419945270654,-0.265923424530048
1.08242647194287,-0.265923424530048
0.885817693189535,-0.265923424530048
0.950569087389735,-0.265923424530048
0.0723047224197501,-0.265923424530048
0.286572972318594,-0.265923424530048
0.225353472347495,-0.265923424530048
-0.949590007867042,-0.265923424530048
-0.398614508127158,-0.265923424530048
-0.0748575371261588,-0.265923424530048
-0.45394751771642,-0.265923424530048
-0.32444472931602,-0.265923424530048
-0.888370507895943,-0.265923424530048
-0.509280527305682,-0.265923424530048
0.00755332821955021,-0.265923424530048
-1.22507775773698,-0.265923424530048
0.274799991554921,-0.265923424530048
-0.333863113926958,-0.265923424530048
-0.0242337198423661,-0.265923424530048
-0.0383612967587734,-0.265923424530048
-0.360940969683406,-0.265923424530048
-1.39225408458114,-0.265923424530048
-0.604641671491431,0.00554007134437471
-0.891902402125045,0.00554007134437471
-0.477493479243766,0.00554007134437471
-0.850696969452191,0.00554007134437471
-0.913093767499656,0.00554007134437471
1.45680726022766,0.00554007134437471
1.42737480831848,0.00554007134437471
1.15895084690674,0.00554007134437471
1.45680726022766,0.00554007134437471
0.300700549235001,0.00554007134437471
0.441976318399073,0.00554007134437471
0.0405176743578338,0.00554007134437471
0.126460433932645,0.00554007134437471
-1.10970254625299,0.00554007134437471
-0.957831094401612,0.00554007134437471
-1.22507775773698,0.00554007134437471
-1.39225408458114,0.00554007134437471
0.79281114515652,0.00554007134437471
0.70215919327624,0.00554007134437471
0.785747356698317,0.00554007134437471
0.25360862618031,0.00554007134437471
-1.35693514229012,0.00554007134437471
-1.16268095968952,0.00554007134437471
-0.968426777088918,0.00554007134437471
-0.485734565778337,0.00554007134437471
0.202984808896517,0.00554007134437471
1.13305028922666,0.00554007134437471
0.34426057806059,0.00554007134437471
-0.0560207679042824,0.00554007134437471
0.991774520062589,0.00554007134437471
1.65106144282826,0.00554007134437471
1.2684395680089,0.00554007134437471
1.05063942388095,0.00554007134437471
0.915250145098716,0.00554007134437471
-1.09792956548932,0.277003567218797
-0.968426777088918,0.277003567218797
-1.35693514229012,0.277003567218797
-0.797718556015663,0.277003567218797
-1.21565937312604,0.277003567218797
1.06241240464463,0.277003567218797
1.27432605839073,0.277003567218797
1.36850990450012,0.277003567218797
1.55099110633704,0.277003567218797
0.638585097152408,0.277003567218797
0.526741779897517,0.277003567218797
0.768087885552808,0.277003567218797
0.644471587534244,0.277003567218797
1.4626937506095,0.277003567218797
1.3979423564093,0.277003567218797
1.58631004862806,0.277003567218797
1.59808302939173,0.277003567218797
-1.22154586350788,0.277003567218797
-0.279707402414064,0.277003567218797
-0.838923988688518,0.277003567218797
-0.262047931268555,0.277003567218797
-1.09086577703111,0.277003567218797
-1.0626106231983,0.277003567218797
-1.16856745007135,0.277003567218797
-0.927221344416063,0.277003567218797
-0.191410046686519,0.277003567218797
-0.444529133105482,0.277003567218797
-0.303253363941409,0.277003567218797
-1.16856745007135,0.54846706309322
-1.3863675941993,0.54846706309322
-1.16856745007135,0.54846706309322
-1.06849711358014,0.54846706309322
-1.3863675941993,0.54846706309322
0.456103895315481,0.54846706309322
0.891704183571371,0.54846706309322
0.697450000970771,0.54846706309322
0.656244568297917,0.54846706309322
0.208871299278354,0.54846706309322
-0.0148153352314279,0.54846706309322
-0.303253363941409,0.54846706309322
0.532628270279353,0.54846706309322
0.273622693478554,0.54846706309322
0.47376336646099,0.54846706309322
0.108800962787136,0.54846706309322
0.756314904789135,0.54846706309322
0.509082308752008,0.54846706309322
0.526741779897517,0.54846706309322
0.550287741424862,0.54846706309322
0.267736203096717,0.54846706309322
1.29787201991808,0.54846706309322
-0.968426777088918,0.54846706309322
-0.491621056160173,0.54846706309322
-0.797718556015663,0.54846706309322
-0.880129421361373,0.54846706309322
-0.5445994695967,0.54846706309322
-0.273820912032228,0.54846706309322
-0.144318123631828,0.54846706309322
-0.6741022579971,0.54846706309322
-0.17375057554101,0.54846706309322
0.191211828132845,0.54846706309322
-0.214956008213864,0.54846706309322
0.509082308752008,0.54846706309322
-1.16268095968952,0.54846706309322
-0.991972738616263,0.54846706309322
0.314828126151408,0.819930558967643
0.0146171166777538,0.819930558967643
-0.103112690958973,0.819930558967643
0.338374087678753,0.819930558967643
0.450217404933644,0.819930558967643
1.01532048158993,0.819930558967643
0.879931202807698,0.819930558967643
1.15070976037217,0.819930558967643
1.00354750082626,0.819930558967643
1.62751548130092,0.819930558967643
1.26726226993253,0.819930558967643
0.738655433643626,0.819930558967643
1.13305028922666,0.819930558967643
-1.23920533465339,0.819930558967643
-1.18034043083503,0.819930558967643
-1.25097831541706,0.819930558967643
-0.362118267759773,0.819930558967643
0.65035807791608,0.819930558967643
1.08595836617197,0.819930558967643
0.250076731951208,0.819930558967643
0.520855289515681,0.819930558967643
-0.915448363652391,0.819930558967643
-0.974313267470754,0.819930558967643
-1.1273620173985,0.819930558967643
-0.9978592289981,0.819930558967643
-0.362118267759773,0.819930558967643
-0.450415623487318,0.819930558967643
-0.326799325468755,0.819930558967643
-0.496330248465642,0.819930558967643
-0.981377055928958,1.09139405484207
-1.1885815173696,1.09139405484207
-1.00963220976177,1.09139405484207
-1.12853931547487,1.09139405484207
-0.352699883148835,1.09139405484207
-0.126658652486319,1.09139405484207
0.0299219916705284,1.09139405484207
0.474940664537357,1.09139405484207
-0.929575940568798,1.09139405484207
-0.313849046628715,1.09139405484207
-0.512812421534784,1.09139405484207
-0.639960613782449,1.09139405484207
-0.838923988688518,1.09139405484207
-1.02140519052545,1.09139405484207
-0.209069517832028,1.09139405484207
-1.02140519052545,1.09139405484207
-1.05083764243463,1.09139405484207
-0.756513123342809,1.09139405484207
-0.032474806376937,1.09139405484207
0.320714616533244,1.09139405484207
-1.32750269038094,1.09139405484207
-0.980199757852591,1.09139405484207
-1.33338918076277,1.09139405484207
-0.0795667294316279,1.09139405484207
-0.656442786851591,1.09139405484207
-0.562258940742209,1.09139405484207
-0.809491536779336,1.09139405484207
-0.574031921505882,1.36285755071649
-0.403323700432628,1.36285755071649
-0.420983171578137,1.36285755071649
-0.297366873559573,1.36285755071649
-0.697648219524445,1.36285755071649
-1.43934600763583,1.36285755071649
-1.29807023847175,1.36285755071649
-1.43345951725399,1.36285755071649
-1.07438360396197,1.36285755071649
-1.18034043083503,1.36285755071649
-1.09204307510748,1.36285755071649
-1.16856745007135,1.36285755071649
-0.897788892506882,1.36285755071649
-1.09792956548932,1.36285755071649
-0.703534709906282,1.36285755071649
-0.927221344416063,1.36285755071649
-0.903675382888718,1.36285755071649
-0.7388536521973,1.36285755071649
-0.426869661959973,1.36285755071649
-0.403323700432628,1.36285755071649
0.297168655005899,1.36285755071649
0.21475778966019,1.36285755071649
-0.0913397101953006,1.36285755071649
-0.0560207679042824,1.36285755071649
0.514968799133844,1.36285755071649
0.879931202807698,1.36285755071649
0.0970279820234628,1.36285755071649
0.573833702952208,1.36285755071649
-0.438642642723646,1.63432104659091
-0.397437210050791,1.63432104659091
-0.685875238760773,1.63432104659091
-0.473961585014664,1.63432104659091
-0.532826488833027,1.63432104659091
-0.2855938927959,1.63432104659091
-0.132545142868155,1.63432104659091
-1.17445394045319,1.63432104659091
-1.12147552701666,1.63432104659091
-1.18622692121686,1.63432104659091
-1.00374571937994,1.63432104659091
-1.00374571937994,1.63432104659091
-0.962540286707081,1.63432104659091
-0.909561873270554,1.63432104659091
-0.862469950215863,1.63432104659091
-1.1921134115987,1.63432104659091
-1.1921134115987,1.63432104659091
-1.15679446930768,1.63432104659091
-0.0383612967587734,1.63432104659091
0.0440495685869356,1.63432104659091
-0.462188604250991,1.63432104659091
-0.167864085159173,1.63432104659091
-0.368004758141609,1.63432104659091
-0.715307690669954,1.63432104659091
-0.032474806376937,1.63432104659091
-0.2208424985957,1.63432104659091
-0.9978592289981,1.63432104659091
-0.8036050463975,1.63432104659091
-0.4150966811963,1.63432104659091
-0.303253363941409,1.63432104659091
